filename,nwords,cl_av_deps,cl_ndeps_std_dev,acad_av_construction_freq,acad_av_construction_freq_type,acad_av_construction_freq_stdev
WLL_p5_00086.txt,103,2.375,0.992156742,168127.1333,147561.25,185423.6244
WLL_p5_00092.txt,120,2.428571429,1.003395596,230208.35,204291.125,186630.0324
WLL_p5_00093.txt,140,3,1.076055174,77837.1875,77837.1875,111299.4971
WLL_p5_00095.txt,123,2.318181818,1.061147048,167777.8095,157798.45,215619.1447
WLL_p5_00096.txt,148,2.47826087,0.714420727,143371.2174,120970.4444,175884.91
WLL_p5_00100.txt,296,2.314814815,1.288468429,110760.6939,103178.3415,200078.5228
WLL_p5_00101.txt,363,2.666666667,1.174783792,123757.5686,107256.8837,180829.9992
WLL_p5_00102.txt,293,2.62,1.263170614,130304.9286,130304.9286,239594.3166
WLL_p5_00103.txt,300,2.681818182,1.426577712,130376.6389,71788.07407,170865.2271
WLL_p5_00104.txt,315,2.911111111,1.244047556,121828.2973,104826.4375,180544.6413
WLL_p5_00106.txt,339,2.52,1.135605565,59202.9,47353.36842,92228.5185
WLL_p5_00107.txt,379,2.980392157,1.228584329,61757.20455,69022.17949,143707.4182
WLL_p5_00108.txt,243,2.210526316,1.030020305,146531.2286,126053.8621,207410.8817
WLL_p5_00109.txt,219,2.921052632,1.383770192,88442.63333,88442.63333,182223.5371
WLL_p5_00110.txt,201,2.513513514,1.003281686,73840.31429,77521.5625,163642.6027
WLL_p5_00111.txt,287,2.322033898,1.141522593,123226.2182,108897.1633,200515.1413
WLL_p5_00429.txt,479,2.617647059,0.985623299,104702.7097,94727.40385,171485.8872
WLL_p5_00433.txt,435,2.472972973,1.016392308,124795.8209,94212.73214,200807.4866
WLL_p5_00486.txt,451,2.594594595,1.038696154,78966.77273,65408.86441,127999.3265
WLL_p5_00504.txt,547,2.985714286,0.992728666,84880.08065,75957.75439,168910.3672
WLL_p5_00505.txt,469,2.690140845,1.001288596,116098.8923,82904.76923,168156.8148
WLL_p5_00523.txt,633,2.363636364,1.312369631,160641.7677,109762.9221,234690.224
WLL_p5_00529.txt,557,2.802325581,1.169573242,75656.78667,62917.58571,152702.9172
WLL_p5_00545.txt,670,2.784090909,1.326725837,145019.6849,115476.9344,219162.4727
WLL_p5_00605.txt,118,2.923076923,0.916644253,6637.3,6637.3,15136.17958
WLL_p5_00665.txt,414,2.177419355,0.924996836,161373.9483,156375.84,226656.2945
WLL_p5_00685.txt,575,2.806451613,1.193693685,109374.0506,73204.44286,214186.3228
WLL_p5_00711.txt,194,2.939393939,1.536217195,168472.7667,168472.7667,251080.2966
WLL_p5_00726.txt,99,2.833333333,1.166666667,73534.3125,77959.73333,163687.7871
WLL_p5_00728.txt,176,2.925925926,0.978507023,49719.08,49719.08,139368.4068
