filename,nwords,cl_av_deps,cl_ndeps_std_dev,acad_av_construction_freq,acad_av_construction_freq_type,acad_av_construction_freq_stdev
BTG_p2_00948.txt,33,2.5,0.763762616,157525.6,157525.6,265227.2788
BTG_p2_01164.txt,67,2.384615385,0.835598499,202825.2,202825.2,220352.7321
BTG_p2_01569.txt,10,1.25,0.829156198,240149.5,291569.3333,256514.3391
BTG_p2_01592.txt,24,1.666666667,0.471404521,365331.1667,421219.4,247034.059
BTG_p2_01619.txt,30,1.857142857,0.638876565,294732.2857,329539.3333,261434.8442
BTG_p2_01656.txt,46,2.625,0.695970545,84958.875,84958.875,129420.8444
BTG_p2_01672.txt,23,2.4,1.019803903,175615.6,175615.6,256621.1707
BTG_p2_01722.txt,39,1.7,0.458257569,314173.9,366636.6667,267782.5004
BTG_p2_01724.txt,84,2.222222222,0.974996043,201403.2778,154006.7692,239565.2561
BTG_p2_03919.txt,236,2.583333333,0.953793595,115258.9706,92102.32143,168414.3351
BTG_p2_11021.txt,81,2.5,1,104923.3125,104923.3125,190612.1472
BTG_p2_11114.txt,52,2.444444444,1.065740339,190960.125,216244.1429,285731.804
BTG_p2_11146.txt,95,2.8,1.326649916,139248.25,97275.8,245334.7315
BTG_p2_11147.txt,227,2.514285714,1.078926148,151430.0313,153060.7931,228669.5971
BTG_p2_11148.txt,68,2.222222222,1.030402055,110708.5,122979.8571,218235.5615
BTG_p2_11150.txt,90,2.133333333,0.805536398,133402.5385,147656.3,179510.2308
