filename,nwords,cl_av_deps,cl_ndeps_std_dev,acad_av_construction_freq,acad_av_construction_freq_type,acad_av_construction_freq_stdev
txt00186.txt,64,2.583333333,0.862006703,173654.9091,167679,206437.1176
txt00187.txt,47,2.333333333,0.471404521,150115.3333,133455.6,135974.7701
txt00188.txt,43,2.6,1.019803903,211952.2,211952.2,275160.6566
txt00189.txt,53,2.333333333,0.942809042,140869.5556,114428.2857,122256.9206
txt00190.txt,45,2.833333333,0.897527468,102986.3333,102986.3333,144880.7154
txt00191.txt,66,2.153846154,0.661717328,188334.0769,162639.6667,177707.0748
txt00192.txt,7,2,0,233414,233414,0
txt00193.txt,78,2.846153846,1.098681297,71859.83333,71859.83333,92379.68718
txt00194.txt,128,2.291666667,0.934485896,157092.3478,150469.9524,204164.3646
txt00195.txt,98,2.461538462,0.634323942,150559.8333,122941.7778,121694.5771
txt00196.txt,101,2.941176471,1.392018772,125093.8462,116067.1667,188319.6675
txt00197.txt,50,2.3,0.640312424,165000.2,151739.7778,205183.3423
txt00198.txt,112,2.375,1.053268722,146733.1333,146733.1333,269175.4054
txt00199.txt,54,2,0.666666667,114533.1111,114533.1111,213063.4495
txt00200.txt,112,2.375,1.053268722,157198.6429,157198.6429,275658.9944
txt00201.txt,90,2.230769231,1.422557078,203129,203129,296135.5639
txt00202.txt,71,2.181818182,0.833195581,145509,145509,269774.8232
txt00203.txt,109,2.4,1.083205121,168560.9231,168560.9231,282885.3531
txt00204.txt,67,2.555555556,1.065740339,108052.4286,108052.4286,235873.4787
txt00205.txt,99,2.333333333,0.776643163,151337.2381,125377.625,169121.082
txt00206.txt,110,2.3125,1.102199506,177787.3571,177787.3571,270476.2216
txt00207.txt,107,2.375,1.053268722,157198.6429,157198.6429,275658.9944
txt00208.txt,94,2.416666667,1.114924013,145509,145509,269774.8232
txt00209.txt,98,2.266666667,0.997775303,157198.6429,157198.6429,275658.9944
txt00210.txt,109,2.5,1.118033989,108851.1429,108851.1429,235397.2249
txt00211.txt,54,2.2,0.979795897,330483.4,330483.4,222034.4514
txt00212.txt,87,2.4,0.711805217,60806.23077,60806.23077,107764.7409
txt00213.txt,53,2.5,0.670820393,100758.6,102443.5556,110283.3863
txt00214.txt,108,2.684210526,0.861616081,131109.4706,121532.3125,181277.785
txt00215.txt,84,2.444444444,1.165343165,219048.25,219048.25,228100.1081
txt00216.txt,37,2.333333333,0.745355993,239181,242064.5,122552.7649
txt00217.txt,65,2.692307692,1.201576873,89301.25,89301.25,106551.1381
txt00218.txt,67,2.636363636,0.771389216,96671.5,90297,125804.5601
txt00219.txt,65,2.5,0.866025404,121128.7143,102414.5,115651.571
txt00220.txt,71,2.75,0.829156198,42040.63636,42040.63636,68387.09269
txt00221.txt,96,3.083333333,1.114924013,121679.2,107627.125,94204.75859
txt00222.txt,71,2.75,0.721687836,134660.75,117224.5556,128990.3102
txt00223.txt,115,2.571428571,0.791107035,61883.45,61883.45,114172.2596
txt00224.txt,56,2.538461538,1.008836696,165304.3846,165304.3846,188214.4763
txt00225.txt,144,2.708333333,1.019769854,167991.9565,151152.55,251620.4741
txt00226.txt,106,3.333333333,0.942809042,59704.8,59704.8,101228.9858
txt00227.txt,85,2.846153846,1.098681297,130531.2727,124092.8889,137369.2007
txt00228.txt,107,2.65,1.152171862,139187.5294,123228.6667,181293.2745
txt00229.txt,89,2.470588235,1.03569511,139936.6875,139936.6875,223670.9391
txt00230.txt,33,2.25,0.829156198,146698.75,146698.75,216226.3386
txt00231.txt,84,3.2,1.166190379,68584,68584,88015.31847
txt00232.txt,45,2.5,1,122252,122252,127070.3642
txt00233.txt,204,2.777777778,1.416394309,107014.6061,99408.03333,183396.6644
txt00234.txt,41,2.666666667,0.471404521,126153.1667,141605.4,129631.1499
txt00235.txt,97,2.266666667,0.997775303,169077.0769,169077.0769,282592.3907
txt00236.txt,82,2.333333333,0.816496581,135902.2222,123713.25,181864.4435
txt00237.txt,92,2.142857143,0.914732034,169433.5385,169433.5385,282425.9359
txt00238.txt,23,2.666666667,0.471404521,3340,3340,3005.754925
txt00239.txt,109,3,1.632993162,130232.6667,130232.6667,248988.9125
txt00240.txt,64,2.5,0.866025404,179759.375,179759.375,231650.5843
txt00241.txt,60,2.75,1.391941091,271658.6667,269121.6,231716.0197
txt00242.txt,92,2.214285714,0.860113898,168560.9231,168560.9231,282885.3531
txt00243.txt,109,2.4,1.083205121,168560.9231,168560.9231,282885.3531
txt00244.txt,107,2.333333333,1.135292424,171711,171711,281230.4676
txt00245.txt,92,2.375,1.111024302,88890.73333,88890.73333,165180.0791
txt00338.txt,133,2.578947368,1.042052099,73080.11111,63758.9375,111504.3858
txt00339.txt,168,2.777777778,1.19670329,55618.04348,55618.04348,143522.5915
txt00340.txt,214,2.885714286,1.165490175,94953.60606,98886.54839,178193.4127
txt00341.txt,182,2.791666667,0.815432741,73288.78261,78170.04762,115881.0771
txt00344.txt,129,1.956521739,0.690195994,186308.7391,163675.0909,250142.354
txt00345.txt,136,2.444444444,0.7617394,88357.11765,57273.5,104670.483
txt00348.txt,127,2.947368421,0.998613998,57521.17647,55722,103774.7203
txt00349.txt,87,2.6,1.2,113253.6429,93226.91667,124963.67
txt00350.txt,102,2.470588235,1.193987243,199884.75,209274,228179.0283
txt00362.txt,134,2.545454545,1.117109612,114694.6842,103969,174930.9539
txt00364.txt,256,3.0625,1.390537216,89780.96154,85464.86957,170800.0017
txt00367.txt,323,2.647058824,1.134547148,143035.4783,138525.3415,208022.4897
txt00368.txt,269,2.583333333,1.299038106,155459.9667,149891.8214,245774.4002
txt00369.txt,139,2.789473684,1.507139059,110097,91187.61538,182124.8312
txt00447.txt,95,2.058823529,0.802245982,77695.13333,66690.91667,75847.24213
txt00591.txt,244,2.428571429,1.225577748,180824.9091,175070.1667,271353.0969
txt00592.txt,112,2.210526316,1.004146528,222370.2941,197460,239396.2437
txt00599.txt,190,2.318181818,1.257210608,225521.619,198774.9375,295210.2099
txt00600.txt,63,2.333333333,0.816496581,117368.375,117368.375,216452.8597
txt00601.txt,34,2.75,1.479019946,230645.6667,230645.6667,320760.8732
txt00602.txt,285,2.621621622,1.28086439,146919.6176,138069.3548,225429.2012
txt00603.txt,224,2.34375,1.188732913,148260.6667,133527.2143,245242.5474
txt00604.txt,178,2.083333333,1.187317237,203086.875,182166.7826,282922.1926
txt00620.txt,171,2.5,1.118033989,157856.5333,157856.5333,266051.429
txt00621.txt,239,2.375,1.243734296,103388.7241,103186.6154,175760.5339
txt00622.txt,206,2.214285714,1.175862688,206437.88,214236.4348,282603.4047
txt00623.txt,55,2.75,1.785357107,205464.8571,205464.8571,302952.58
txt00625.txt,162,2.409090909,1.336858288,178669.2,168133.3529,265815.7397
txt00670.txt,53,2.142857143,0.989743319,156243.3333,156243.3333,240037.7797
txt00683.txt,103,2.642857143,1.04246568,45256.38462,42381.66667,96803.11806
txt00686.txt,132,2.578947368,1.09139165,83824.11111,83824.11111,174117.1333
txt00687.txt,68,3,1.133893419,151241.7143,110241.1538,278442.8197
txt00744.txt,146,2.736842105,0.784192865,85391.73684,63999.57143,93673.77153
txt00747.txt,162,2.807692308,2.20173412,142801.5,119586,193372.8949
txt00754.txt,186,2.424242424,0.779677596,158112.7273,127547.381,198904.835
txt00775.txt,371,2.582089552,1.372972086,165200.322,107853.6486,210438.3651
txt00776.txt,62,2.666666667,0.471404521,85224.33333,85178.125,98543.55784
txt00777.txt,578,2.72826087,1.225660965,144412.3614,73105.29825,220968.8923
txt00785.txt,1081,2.44966443,1.101775514,160173.854,95955.77215,213503.2067
txt00795.txt,271,2.75,1.170178697,110540.439,83261.57143,163874.3045
txt00801.txt,366,2.586956522,1.226094665,165599.6667,153554.641,252336.4155
txt00804.txt,106,2.357142857,0.717848259,162055,150161.8333,188826.9429
txt00806.txt,577,2.680412371,1.135612753,123016.2527,96236.69565,198710.192
txt00809.txt,616,2.909090909,1.318791221,94272.78161,56864.41176,134116.4941
txt00812.txt,217,2.432432432,0.754823786,138180.1667,112067.9048,168250.2207
txt00814.txt,334,2.673469388,1.267936699,107325.3023,74507.5,132562.8609
txt00816.txt,366,2.741935484,1.163081057,119554.1754,92518.86957,164173.8075
txt00820.txt,277,2.283018868,1.088141197,114065.9412,91429.325,165724.802
