filename,nwords,cl_av_deps,cl_ndeps_std_dev,acad_av_construction_freq,acad_av_construction_freq_type,acad_av_construction_freq_stdev
BTG_p4_00085.txt,381,2.706896552,1.129672224,107827.8776,86593.54762,168180.6347
BTG_p4_00115.txt,402,2.727272727,1.409335267,107903.3333,90141.4902,174783.4869
BTG_p4_00158.txt,66,2.7,0.781024968,90310.55556,90310.55556,130323.2063
BTG_p4_00632.txt,121,2.772727273,0.901101255,28802.45455,28802.45455,77825.80357
BTG_p4_00634.txt,146,2.476190476,0.957131012,102205.8,103064.5263,201029.0803
BTG_p4_00642.txt,137,3,1.290994449,159414.7333,159414.7333,268989.8317
BTG_p4_00643.txt,155,2.346153846,0.829379179,156272.68,134273.6667,244598.9861
BTG_p4_00668.txt,248,2.4,1.181336343,79917.10811,82100.97222,175458.378
BTG_p4_00704.txt,547,2.52,1.195658814,109493.3882,105253.4267,202314.8906
BTG_p4_00743.txt,292,2.119047619,1.073542887,147247.9231,157699.0294,226915.9294
BTG_p4_00908.txt,186,2.382352941,1.137973066,130476.5625,93558.4,242446.5583
BTG_p4_00913.txt,374,2.347826087,1.139871426,160448.9231,81780.54902,244719.6371
BTG_p4_01009.txt,114,2.181818182,1.301620097,244463.9524,233969.9474,296100.32
BTG_p4_01019.txt,240,2.307692308,1.538461538,156277.7941,153793.7,220151.2518
BTG_p4_01031.txt,277,2.25,0.924211376,178254.5116,173079.4146,260920.6202
BTG_p4_01035.txt,675,2.578947368,1.220402126,111202.3077,93340.69565,199758.7542
BTG_p4_01068.txt,132,2.625,0.992156742,72158.77273,72158.77273,145616.0414
BTG_p4_01076.txt,117,2.25,0.942072184,61300.21053,48908.88889,85147.09603
BTG_p4_01173.txt,66,2.461538462,1.216260639,77205.81818,77205.81818,78025.52647
BTG_p4_01308.txt,100,2.4,0.860232527,127494.75,121920.0526,203978.9374
BTG_p4_01322.txt,301,2.541666667,1.189508535,69935.76744,65511.15789,132224.1662
BTG_p4_01373.txt,182,2.620689655,1.063948181,75289.88462,80751.13043,154365.627
BTG_p4_01427.txt,428,2.857142857,1.22890361,121531.3488,107303.0789,190045.0496
BTG_p4_01463.txt,66,2.5,1.258305739,72690.3,72690.3,80451.79992
BTG_p4_01680.txt,614,2.512195122,1.038806802,92130.25333,78400.7,179884.0799
BTG_p4_01688.txt,574,3.169811321,1.397245931,115539.8605,73680.62162,205327.2596
BTG_p4_01729.txt,429,2.791666667,1.059841445,125970.881,116494.4737,193461.8562
BTG_p4_01740.txt,217,2.325,1.009641025,158689.8889,137094.7647,235384.2729
BTG_p4_01746.txt,221,2.965517241,1.245204833,96320.92,90608.70833,155556.0521
BTG_p4_01751.txt,563,3.092592593,1.337057556,113157.4773,72023.63158,203579.5998
BTG_p4_01758.txt,690,2.516853933,1.071724008,86192.95122,74098.4,165879.8163
BTG_p4_01868.txt,15,3,0.816496581,28904.33333,28904.33333,40296.13017
BTG_p4_01949.txt,144,2.379310345,0.997022917,167737.1071,148762.7917,230422.0944
BTG_p4_02050.txt,161,3.037037037,1.035713441,104383.6522,98518.63636,167462.6347
BTG_p4_02062.txt,143,2.04,0.823650411,158471.6364,152477.7143,260083.0986
BTG_p4_02068.txt,189,2.344827586,1.059468379,97683.15385,101365.92,183085.2648
BTG_p4_02075.txt,101,2.1875,0.807677999,99261.5625,99261.5625,172453.7801
BTG_p4_02149.txt,78,2.058823529,0.725225177,209521.5882,208028.3125,248987.1237
BTG_p4_02274.txt,187,2.59375,0.99559577,119970.7407,121292.9231,187175.7994
BTG_p4_02325.txt,235,2.540540541,1.055093043,96737.14286,69859.72414,148651.7109
BTG_p4_02346.txt,125,2.428571429,0.954758936,92158.05,82043,158453.7774
BTG_p4_02366.txt,101,2.45,1.24398553,175195.3333,73384.6,277297.583
BTG_p4_02471.txt,123,2.111111111,0.874889764,179044.1765,165004.2,221803.4144
BTG_p4_02478.txt,243,2.609756098,1.123540762,102548.7297,76323.5,146830.1654
BTG_p4_02498.txt,113,2.043478261,0.750551152,98902.65217,99494.13636,156541.283
BTG_p4_02522.txt,181,2.142857143,1.156172433,171637.4231,167129.16,261169.5007
BTG_p4_02563.txt,602,2.669724771,1.173523244,97949.78947,95349.92,165914.0277
BTG_p4_02651.txt,252,2.558139535,1.187185955,75726.4359,75726.4359,178560.714
BTG_p4_02681.txt,226,2.534883721,1.226620186,121812.1707,77021.36111,208441.1874
BTG_p4_02686.txt,290,2.377358491,0.936198961,106015.2157,96991.75,184658.696
BTG_p4_02690.txt,75,2.333333333,0.623609564,21058.16667,15164.36364,30780.73182
BTG_p4_02725.txt,330,2.339622642,1.062986115,139265.7925,95094.90698,201835.5248
BTG_p4_02768.txt,27,2.285714286,1.030157507,143064.8333,143064.8333,245524.793
BTG_p4_02861.txt,100,2.47826087,1.379021872,136405.8095,119698.5556,237062.6816
BTG_p4_02881.txt,116,2.727272727,0.962091386,73941.65,73290.78947,154697.4879
BTG_p4_02932.txt,639,2.433333333,1.101009638,117614.4954,107974.0215,194789.1096
BTG_p4_03103.txt,268,2.294117647,1.107799756,164385.5306,142646.5227,237374.9882
BTG_p4_03121.txt,317,2.59375,0.842591798,112771.7049,109525.9818,184641.3227
BTG_p4_03128.txt,253,2.613636364,1.027262671,98598.38095,80175.38889,185571.5674
BTG_p4_03320.txt,555,2.276190476,1.03735229,104594.7549,91178.14286,177219.5989
BTG_p4_03372.txt,183,1.8,0.6,280917.2,280917.2,286448.6824
BTG_p4_03472.txt,199,2.764705882,1.394502305,119351.9,102905.7407,185436.7099
BTG_p4_03521.txt,585,2.736363636,1.141587991,98226.11321,92299.45,194721.0539
BTG_p4_03530.txt,558,2.330188679,1.070370224,90341.39216,78758.58824,164445.8597
BTG_p4_03585.txt,329,2.381818182,0.904351281,136417.6538,130701.8913,202923.7442
BTG_p4_03685.txt,516,2.80952381,1.179953495,121958.5143,94474.7037,190186.6321
BTG_p4_03695.txt,561,2.489130435,1.026756874,113462.4419,94051.57143,180273.8792
BTG_p4_03720.txt,92,2.318181818,1.257210608,114254.8095,85755.1,202170.6996
BTG_p4_03896.txt,15,3,1.632993162,345275,345275,338974
BTG_p4_04425.txt,91,2.210526316,1.004146528,161774.0556,161774.0556,215046.9971
BTG_p4_04447.txt,125,2.071428571,0.997445717,139343.7037,147028.32,237091.1648
BTG_p4_04461.txt,133,2.25,1.042832681,176633.9412,176633.9412,252683.3734
BTG_p4_04470.txt,47,3.714285714,1.385051388,68134.8,68134.8,109201.8728
BTG_p4_04523.txt,70,2.384615385,0.923076923,170820.8182,119478,250859.6666
BTG_p4_04528.txt,96,2.578947368,1.09139165,119928.3684,119928.3684,214304.242
BTG_p4_04530.txt,179,2.64516129,1.403874526,195945.1154,183121.5417,280551.8309
BTG_p4_04550.txt,78,2.166666667,0.897527468,207592.1765,148161.5,270303.765
BTG_p4_04714.txt,85,2.75,0.75,52900.53333,52900.53333,88303.95424
BTG_p4_04734.txt,193,2.310344828,1.177473868,151875.9259,151875.9259,236035.0514
BTG_p4_04749.txt,112,2.238095238,0.971241812,136598.9,136598.9,213971.3903
BTG_p4_04757.txt,351,2.128571429,0.955008281,192356.75,120504.1132,250695.0721
BTG_p4_04768.txt,241,2.744186047,1.058586668,101893.225,104951.5588,144549.7685
BTG_p4_04776.txt,323,2.28,1.077775487,106866.1591,112554.9512,210882.0858
BTG_p4_04789.txt,175,2.542857143,1.078169272,112601.1875,94436.63333,222269.802
BTG_p4_04792.txt,563,2.494505495,1.08307282,131104.7778,104178.8714,210154.328
BTG_p4_04825.txt,295,2.558139535,0.947513897,124906.8571,124560.2727,190896.8244
BTG_p4_04877.txt,121,3.052631579,1.049996702,136447.2308,117204.0833,210932.3181
BTG_p4_04880.txt,146,2.275862069,1.0470501,151156.5926,159786.24,256054.1051
BTG_p4_05047.txt,294,2.259259259,1.05734092,123792.8,109653.2791,191784.0981
BTG_p4_05068.txt,200,2.461538462,1.128787728,208538.0303,128240.4444,274923.0993
BTG_p4_05087.txt,518,2.4,1.319090596,166852.1831,119793.7966,257202.5076
BTG_p4_05136.txt,403,2.217948718,1.008266294,190875.2632,116739.5738,262237.0039
BTG_p4_05142.txt,78,2.545454545,0.78202957,156181.8,156181.8,213608.1265
BTG_p4_05185.txt,560,2.697916667,1.164758484,66141.64198,55050.76812,140191.92
BTG_p4_05291.txt,571,2.711340206,1.166179443,71630.49398,61642.83333,154497.3271
BTG_p4_05579.txt,306,2.275862069,1.030451917,112977.5185,110631.9167,188070.6093
BTG_p4_05666.txt,12,2,0.816496581,233732.3333,233732.3333,318618.8104
BTG_p4_05993.txt,601,2.460784314,0.98689023,162554.0319,107055.7467,215158.0969
BTG_p4_06110.txt,20,3,0.632455532,10527.25,10527.25,10523.12331
BTG_p4_06183.txt,601,2.480392157,1.007135252,161881.086,107166.0933,216121.5407
BTG_p4_06307.txt,561,2.240963855,0.938986398,118534.141,101623.5574,200576.6314
BTG_p4_06974.txt,746,2.464912281,1.010296331,100389.3426,84852.16854,170980.2174
BTG_p4_06986.txt,569,2.7,1.1,103122.5114,78638.81159,151339.8166
BTG_p4_06999.txt,104,2.4,1.240967365,164066.6667,113020.1429,218210.8453
BTG_p4_07039.txt,135,2.541666667,0.911919526,146758.2727,127501.4444,171906.6443
BTG_p4_07040.txt,186,2.378378378,0.910935111,132648.8333,125984.8,178883.5865
BTG_p4_07046.txt,279,2.25862069,1.026550045,158798.1887,133154.625,228873.4984
BTG_p4_07119.txt,89,2.095238095,0.683461909,198245.0476,180982.3529,175736.0514
BTG_p4_07149.txt,12,2,0.816496581,256910.3333,256910.3333,304173.9516
BTG_p4_07150.txt,14,2,0.816496581,256910.3333,256910.3333,304173.9516
BTG_p4_07151.txt,11,2.333333333,0.471404521,30285.33333,30285.33333,39318.4383
BTG_p4_07152.txt,10,1.666666667,0.471404521,262747.3333,262747.3333,299328.7052
BTG_p4_07153.txt,11,1.666666667,0.471404521,256951,256951,304139.6865
BTG_p4_07154.txt,12,2,0.816496581,256910.3333,256910.3333,304173.9516
BTG_p4_07155.txt,13,2.333333333,0.471404521,57993.33333,57993.33333,39242.72679
BTG_p4_07156.txt,15,2,0.816496581,256754.6667,256754.6667,304305.1786
BTG_p4_07166.txt,12,2,1,3815.5,3815.5,2646.5
BTG_p4_07171.txt,9,3,0,6462,6462,0
BTG_p4_07183.txt,9,2,1,12841,12841,6379
BTG_p4_07213.txt,84,2.25,0.829156198,195715.5263,184621,293395.5785
BTG_p4_07214.txt,10,1.5,0.5,385069.5,385069.5,299179.5
BTG_p4_07215.txt,12,1.666666667,0.471404521,264040,264040,298275.9269
BTG_p4_07216.txt,16,2.5,1.118033989,285244.3333,285244.3333,282138.9314
BTG_p4_07217.txt,11,1.666666667,0.471404521,379168,379168,244421.5707
BTG_p4_07218.txt,12,2,0.816496581,256845.6667,256845.6667,304228.4531
BTG_p4_07219.txt,13,1.666666667,0.471404521,262747.3333,262747.3333,299328.7052
BTG_p4_07220.txt,14,1.666666667,0.471404521,263952.3333,263952.3333,298347.088
BTG_p4_07256.txt,122,2.75,1.177921899,125763.4375,100921,170216.6906
BTG_p4_07270.txt,188,2.681818182,1.458092267,123221.75,123221.75,214254.9119
BTG_p4_07448.txt,596,2.535714286,1.16441717,105105.36,81060.22368,149394.8665
BTG_p4_07464.txt,147,2.5,1.474135992,115294.9167,107944.9565,191319.4276
BTG_p4_07472.txt,733,2.739130435,1.06188476,128484.8049,114322.4085,202093.3881
BTG_p4_07509.txt,659,2.477477477,1.121829642,165174.68,130857.038,245495.0592
BTG_p4_07522.txt,342,2.565217391,0.947586727,96492.23256,93585,181607.8625
BTG_p4_07528.txt,312,2.675,0.958840446,90605.97222,69217,146653.1424
BTG_p4_07554.txt,143,2.384615385,0.788226982,147156.9167,147386.2,230064.4399
BTG_p4_07567.txt,814,2.838383838,1.089036927,130767.2,120638.6267,200713.3805
BTG_p4_07601.txt,86,1.913043478,1.176326022,66974.63636,70897,139931.1123
BTG_p4_07722.txt,14,1.25,0.433012702,48323,48323,28870.04689
BTG_p4_07748.txt,131,2.681818182,0.761957028,93961.19048,82841.72222,167763.7937
BTG_p4_07776.txt,106,2.714285714,0.958314848,103286.1429,89358.61538,187293.1998
BTG_p4_08371.txt,333,2.422222222,1.255899658,183736.2683,113985.3448,249172.522
BTG_p4_08394.txt,400,2.111111111,0.96864421,128564.2632,125182.6,204951.9823
BTG_p4_08395.txt,120,2.454545455,1.37269717,127594.3,119344.3158,165329.6789
BTG_p4_08475.txt,189,3.041666667,1.206895697,77994.22222,77994.22222,162028.5672
BTG_p4_08483.txt,349,2.032258065,0.822422502,145492.4068,138844.7143,203013.6746
BTG_p4_08506.txt,399,2.484848485,1.157877162,101779.4211,80452.75,182386.8317
BTG_p4_08549.txt,428,2.388059701,1.208863088,157598.45,110082.84,241039.0108
BTG_p4_08571.txt,357,2.618181818,1.103562975,111730.1667,98535.29268,169883.418
BTG_p4_08586.txt,1104,2.764044944,1.22265572,77825.15723,64368.29365,144612.8336
BTG_p4_08753.txt,133,2.826086957,0.86738858,68821.95652,39040.15,105165.1093
BTG_p4_08788.txt,58,2.466666667,1.146976702,187199.3846,187199.3846,244668.8904
BTG_p4_08811.txt,458,2.698412698,0.902112523,88516.57143,60082.33333,122143.1237
BTG_p4_08845.txt,18,1.4,0.8,290414.4,290414.4,321980.267
BTG_p4_08870.txt,26,2.4,0.489897949,52550.2,52550.2,29813.71882
BTG_p4_09263.txt,91,2.25,0.901387819,77861.5,58561.26667,128795.8742
BTG_p4_09417.txt,199,2.8,1.190438095,99920.20588,94604.65625,193949.5089
BTG_p4_09458.txt,169,2.586206897,1.189530228,63711.07692,59435.65217,138194.9361
BTG_p4_09460.txt,180,2.4,1.126308763,83963.41176,62538.82759,140582.8335
BTG_p4_09472.txt,167,2.21875,1.13837535,145366.5313,143970.8929,219540.2285
BTG_p4_09481.txt,181,2.709677419,1.053214691,82121.74074,82121.74074,177848.1795
BTG_p4_09487.txt,139,2.740740741,0.965807764,107120.4615,102068.72,184875.6432
BTG_p4_09489.txt,156,2.870967742,0.975239771,35467.86667,35467.86667,76840.36967
BTG_p4_09729.txt,299,2.654545455,1.28230165,99620.7551,90170.38095,175150.3785
BTG_p4_09923.txt,210,2.257142857,0.905313115,224632.9714,216831.6452,262154.9169
BTG_p4_09978.txt,96,3,1.188177052,49939.30769,49939.30769,77723.33044
BTG_p4_10399.txt,148,2.655172414,0.956857719,94167.88889,77145.16667,157278.1089
