filename,nwords,cl_av_deps,cl_ndeps_std_dev,acad_av_construction_freq,acad_av_construction_freq_type,acad_av_construction_freq_stdev
txt00001.txt,177,2.92,0.890842298,56564.56522,48006.2381,102508.3936
txt00002.txt,137,2.727272727,0.962091386,110067.4286,101353.6,149002.192
txt00003.txt,64,4.142857143,1.807015806,30413.66667,30413.66667,18874.67757
txt00004.txt,6,3,0,1648,1648,0
txt00005.txt,39,3.25,0.433012702,10196.75,10196.75,13871.83765
txt00006.txt,35,2.5,1.224744871,120766.5714,120766.5714,232042.6328
txt00007.txt,59,2.5,1,108396.7143,108396.7143,235461.7137
txt00008.txt,88,2.411764706,1.140630555,211101.2,211101.2,257237.6171
txt00009.txt,8,3,0,212,212,0
txt00010.txt,60,2.714285714,0.699854212,123346.8333,68313.25,110546.2753
txt00011.txt,12,3,0,1648,1648,0
txt00012.txt,49,2.75,0.661437828,69191.14286,69191.14286,124885.5005
txt00013.txt,28,2.333333333,1.374368542,13620.2,13620.2,6922.927803
txt00014.txt,54,2.777777778,0.785674201,90470.25,90470.25,224498.2047
txt00015.txt,49,2.7,1.187434209,148857.4,148857.4,268798.8719
txt00016.txt,30,1.714285714,0.699854212,172524.1667,172524.1667,242451.0106
txt00017.txt,60,2.3,1.1,194969.5556,194969.5556,218003.1419
txt00018.txt,3,0,0,0,0,0
txt00019.txt,120,2.666666667,0.881917104,80785.23529,80785.23529,124346.6069
txt00020.txt,5,3,0,1648,1648,0
txt00021.txt,103,3.0625,1.087930949,85612.46154,85612.46154,197821.3136
txt00022.txt,97,2.764705882,1.515776321,120419.6923,73433.91667,242106.0945
txt00023.txt,74,2.727272727,0.862439362,94685.18182,94685.18182,128106.9762
txt00024.txt,80,2.538461538,1.447299056,135566.7273,135566.7273,259260.2868
txt00025.txt,107,2.428571429,1.365263923,157507.25,157507.25,244920.1527
txt00026.txt,7,2,0,2736,2736,0
txt00027.txt,57,2.454545455,1.37269717,254787.7778,254787.7778,266026.3831
txt00028.txt,74,2.230769231,0.973008511,210914.8462,210914.8462,274744.3029
txt00029.txt,173,3.107142857,1.397428396,102892.2174,106055.2273,206625.5877
txt00030.txt,273,2.163934426,1.011091406,138089.4259,124108.2083,235975.6847
txt00064.txt,127,3.227272727,1.346099354,147023.1667,115421.6471,254523.6795
txt00065.txt,100,2.285714286,1.27775313,253507.4545,253507.4545,325695.5998
txt00066.txt,54,3.2,0.979795897,117184,78440.66667,116231.5467
txt00067.txt,18,1.666666667,0.471404521,29979,29979,9947.465439
txt00068.txt,107,2,0.774596669,136517.5556,152282.375,221281.8701
txt00069.txt,44,2.4,1.019803903,178036.2,178036.2,255204.9714
txt00070.txt,54,2.2,0.4,215009.8,215009.8,155719.4269
txt00071.txt,78,2.363636364,0.642824347,51984,51921.77778,63399.15359
txt00072.txt,76,3.181818182,1.402477147,133448.5714,133448.5714,144562.506
txt00073.txt,90,2.833333333,1.1426091,40559.5,40559.5,36441.97006
txt00074.txt,196,2.15625,1.063877783,140966.8966,139395.8519,209929.1793
txt00075.txt,235,2.325581395,1.093765211,213548.7317,160950.7333,272407.266
txt00076.txt,86,2.642857143,1.715773164,158785.0909,164206.7,251743.3017
txt00077.txt,262,2.710526316,0.997573233,93253.57143,62027.19231,133455.02
txt00078.txt,313,2.333333333,1.047483758,124790.7333,81262.75676,201209.8962
txt00079.txt,113,2.636363636,1.067940011,123338.2381,117834.45,173900.9889
txt00080.txt,102,2.555555556,1.257078722,93721.46667,93721.46667,168677.1755
txt00081.txt,84,2.818181818,1.336085314,130068,130068,222470.6175
txt00082.txt,277,2.825,1.115515576,100052.7647,61705.03704,146296.1101
txt00083.txt,366,2.733333333,0.904310664,118798.6341,92205.47059,187011.8177
txt00084.txt,346,2.85,0.90967027,91482.14,59565.325,136312.0617
txt00085.txt,381,2.706896552,1.129672224,107827.8776,86593.54762,168180.6347
txt00112.txt,204,2.851851852,1.112344994,136157.9167,114160.2,170719.0695
txt00113.txt,479,3,1.321156518,70573.17391,62013.81818,142318.3528
txt00114.txt,110,2.647058824,1.025623281,204828.6667,202786.8571,234552.519
txt00115.txt,402,2.727272727,1.409335267,107903.3333,90141.4902,174783.4869
txt00116.txt,151,2.76,1.105621997,79624.54167,53336.52174,188393.1132
txt00117.txt,95,2.866666667,1.024152766,20012.53846,20012.53846,32332.48059
txt00118.txt,93,2.833333333,0.986013297,49465.18182,49465.18182,106182.3987
txt00119.txt,216,3.147058824,1.166501883,77864.77419,77864.77419,177050.9468
txt00121.txt,158,2.423076923,0.927074676,167209.9167,161191.3636,246547.0614
txt00122.txt,95,2.727272727,0.862439362,167723,167723,226198.4633
txt00123.txt,310,2.392857143,1.128820045,130226.5192,114175.1333,201706.2305
txt00124.txt,131,2.619047619,1.174174096,187283.0588,187283.0588,254577.2337
txt00125.txt,124,2.318181818,0.819443472,86264,86264,159107.9336
txt00127.txt,109,2.55,0.804673847,120187.2105,122069.3889,208004.6722
txt00129.txt,75,2.9,0.7,70186.8,70186.8,121505.5141
txt00130.txt,146,2.818181818,1.402477147,129061.1111,129061.1111,218171.5222
txt00135.txt,288,2.711111111,1.240469843,114290.575,105941.6571,187210.9189
txt00137.txt,274,2.326530612,1.201831173,127099.8605,123355.9524,202018.9743
txt00138.txt,80,2.75,1.346291202,165476.3571,165476.3571,271903.7956
txt00139.txt,46,2,0.534522484,237338.4286,237338.4286,228962.8769
txt00140.txt,142,2.347826087,0.81340378,143741.1818,143741.1818,236171.6968
txt00141.txt,102,2.666666667,1.011050059,176921.7857,190505.7692,272380.2965
txt00142.txt,128,2.666666667,0.835710894,75144.44444,65834.47059,164139.2382
txt00143.txt,107,2.333333333,0.712696645,158158.2,118358.0588,205461.7725
txt00144.txt,138,2.291666667,1.098452194,150717.9091,146303.9474,232089.3303
txt00145.txt,217,2.805555556,1.022509018,95076.97143,81536.45161,167945.8789
txt00146.txt,114,2.761904762,0.81092316,67860.52632,48383.64706,97497.46452
txt00147.txt,125,2,0.774596669,191032.75,165074,285570.0815
txt00148.txt,202,2.866666667,1.359738537,42552.88462,42552.88462,69224.49293
txt00149.txt,138,2.782608696,1.443321102,175155.05,175155.05,236241.4704
txt00150.txt,170,2.382352941,0.840682702,153158.0313,144855.6897,208417.3704
txt00151.txt,205,1.976190476,0.96332992,196606.375,219423.8667,270874.7793
txt00152.txt,194,2.757575758,1.128965819,145373.5938,129403.7333,244075.1828
txt00153.txt,109,2.555555556,1.257078722,133469.5,133469.5,223994.2157
txt00154.txt,191,2.310344828,1.36718811,182084.8148,187017.56,258055.84
txt00155.txt,229,2.941176471,1.161671627,107316.9259,86806.32,186357.847
txt00156.txt,99,2.842105263,1.136159639,149916.9333,129235.8462,188913.0289
txt00157.txt,102,2.333333333,0.942809042,87458.18182,87458.18182,163754.9903
txt00158.txt,66,2.7,0.781024968,90310.55556,90310.55556,130323.2063
txt00159.txt,210,2.882352941,1.254748765,71333.13793,72296.42857,135936.9597
txt00163.txt,212,2.911764706,1.336537384,72001.82759,72989,135782.5798
txt00167.txt,93,2.642857143,1.04246568,93416.76923,93416.76923,186584.9716
txt00171.txt,253,3.390243902,0.95962515,34818.93103,34818.93103,70211.23463
txt00172.txt,96,4.125,1.053268722,3892.666667,3892.666667,5363.766483
txt00173.txt,212,2.828571429,1.298036193,85935.2,87368.7931,147002.5636
txt00174.txt,217,2.970588235,1.294451829,60063.35714,60644.92593,126376.5936
txt00175.txt,104,2.619047619,1.132893072,136475.9444,117992.4375,218887.2949
txt00176.txt,205,3.066666667,1.41264134,122064.25,107311.5455,201497.8303
txt00177.txt,97,2.923076923,0.997037031,59029.5,38546.36364,101695.7896
txt00178.txt,210,2.96969697,1.290638754,66554.96429,67376.96296,138537.6169
txt00179.txt,90,2.722222222,1.043794124,32618.64706,32618.64706,59032.45086
txt00180.txt,141,3.347826087,1.305796297,57466.61111,57466.61111,102028.7501
txt00181.txt,213,2.970588235,1.360910035,73104.46429,74169.03704,138036.8777
txt00182.txt,147,3.166666667,1.343709625,125659.3333,125659.3333,209219.7947
txt00183.txt,72,1.115384615,0.423076923,510259.5385,515470.3043,287097.9831
txt00184.txt,212,2.666666667,1.201850425,77180.9697,78206.59375,138884.6213
txt00185.txt,84,2.833333333,1.404358296,229187.7778,172305.125,270902.1713
txt00335.txt,108,3.166666667,1.301708279,87419.07692,87419.07692,141187.2608
txt00343.txt,262,2.558139535,1.206615979,116544.3421,106516.6857,179751.723
txt00346.txt,108,3.058823529,0.937492791,21392,21392,32637.5798
txt00359.txt,128,2.851851852,1.043629837,79902.78261,79902.78261,122966.0402
txt00360.txt,154,3.074074074,1.152322162,68306.45833,69400.21739,153065.9257
txt00361.txt,162,2.925925926,1.184027212,46968.04545,46968.04545,147187.1507
txt00363.txt,148,3.545454545,1.07565087,43426.1875,43426.1875,84790.0533
txt00365.txt,119,2.789473684,1.238800242,248723.6,216399.3077,257482.6805
txt00366.txt,145,2.695652174,1.266106068,139800.1905,139800.1905,218543.3217
txt00370.txt,15,2,0.816496581,102752.6667,102752.6667,128508.8659
txt00371.txt,27,2.2,0.979795897,302654.5,302654.5,243518.7177
txt00372.txt,13,2,0.816496581,331134,331134,271240.676
txt00373.txt,31,2.666666667,0.471404521,81010,81010,107833.05
txt00374.txt,49,2.5,1.118033989,168431.5714,168431.5714,242988.6935
txt00375.txt,49,2.375,0.695970545,163729.5,163729.5,222644.2403
txt00376.txt,40,2.125,0.927024811,248540.125,248540.125,275486.0729
txt00377.txt,28,2.25,0.433012702,256191.25,256191.25,148544.739
